fecha,pm25
2019-04-23 09:02:49.787000+00:00,3.0833332538604736
2019-04-23 10:02:50.786000+00:00,3.6666665077209473
2019-04-23 11:02:50.786000+00:00,7.0
2019-04-23 12:02:50.786000+00:00,9.749999046325684
2019-04-23 13:03:03.301000+00:00,18.33333396911621
2019-04-23 14:02:50.785000+00:00,30.000001907348636
2019-04-23 15:03:01.100000+00:00,20.25
2019-04-23 16:02:49.767000+00:00,4.666666507720947
2019-04-23 17:02:50.766000+00:00,3.999999761581421
2019-04-23 18:02:50.767000+00:00,44.499996185302734
2019-04-23 19:02:50.767000+00:00,4.25
2019-04-23 20:03:01.900000+00:00,5.75
2019-04-23 22:03:01.996000+00:00,13.833333015441896
2019-04-23 23:02:50.695000+00:00,12.916666984558104
2019-04-24 00:03:02.120000+00:00,11.75
2019-04-24 01:02:51.679000+00:00,12.333333015441896
2019-04-24 02:02:52.689000+00:00,6.750000953674316
2019-04-24 03:02:52.699000+00:00,7.166666507720947
2019-04-25 06:37:04.991000+00:00,6.583333015441895
2019-04-25 07:02:50.698000+00:00,5.833333492279053
2019-04-25 08:02:50.673000+00:00,5.0
2019-04-25 09:02:50.663000+00:00,4.666666030883789
2019-04-25 10:02:50.663000+00:00,4.5
2019-04-25 11:02:50.661000+00:00,7.249999523162842
2019-04-25 12:02:50.662000+00:00,13.666666984558104
2019-04-25 13:03:00.977000+00:00,9.833333015441896
2019-04-25 14:02:50.682000+00:00,14.666666984558104
2019-04-25 15:02:50.687000+00:00,11.083332061767578
2019-04-25 16:02:50.650000+00:00,10.833333015441896
2019-04-25 17:02:50.649000+00:00,19.16666603088379
2019-04-25 18:02:50.651000+00:00,11.166666030883787
2019-04-25 19:02:50.652000+00:00,15.0
2019-04-25 20:03:00.988000+00:00,13.666666984558104
2019-04-25 21:02:50.609000+00:00,13.083333969116213
2019-04-25 22:02:50.673000+00:00,11.416666984558104
2019-04-25 23:02:50.690000+00:00,11.75
2019-04-26 00:02:50.656000+00:00,13.999999046325684
2019-04-26 01:02:50.653000+00:00,13.583333015441896
2019-04-26 02:03:00.969000+00:00,11.333333015441896
2019-04-26 03:02:50.658000+00:00,10.583333015441896
2019-04-26 04:04:40.338000+00:00,10.416666030883787
2019-04-26 05:02:50.220000+00:00,11.416666984558104
2019-04-26 06:02:50.320000+00:00,14.666666984558104
2019-04-26 07:02:50.220000+00:00,10.25
2019-04-26 08:02:50.300000+00:00,13.500000953674316
2019-04-26 09:03:00.333000+00:00,8.416666030883789
2019-04-26 10:02:50.220000+00:00,11.916667938232422
2019-04-26 11:02:50.230000+00:00,11.583333969116213
2019-04-26 12:02:50.230000+00:00,8.666666030883789
2019-04-27 01:26:09.967000+00:00,28.66666603088379
2019-04-27 02:02:50.654000+00:00,24.166667938232425
2019-04-27 03:02:50.648000+00:00,21.666667938232425
2019-04-27 04:03:14.501000+00:00,24.500001907348636
2019-04-27 05:04:43.649000+00:00,25.750001907348636
2019-04-27 06:03:02.655000+00:00,18.083332061767575
2019-04-27 07:03:00.662000+00:00,15.916666030883787
2019-04-27 08:03:02.680000+00:00,15.833333969116213
2019-04-27 09:02:50.802000+00:00,14.166666984558104
2019-04-27 10:03:02.816000+00:00,14.250000953674316
2019-04-27 11:03:11.817000+00:00,13.916666984558104
2019-04-27 12:03:02.826000+00:00,17.833332061767578
2019-04-27 13:03:03.841000+00:00,20.666667938232425
2019-04-27 17:03:00.582000+00:00,12.333333015441896
2019-04-27 18:03:00.356000+00:00,9.583333015441896
2019-04-27 19:02:50.320000+00:00,9.083333969116213
2019-04-27 20:02:50.320000+00:00,10.5
2019-04-27 21:03:01.626000+00:00,12.833333969116213
2019-04-27 22:03:02.626000+00:00,12.0
2019-04-27 23:03:02.616000+00:00,10.0
2019-04-28 00:02:50.320000+00:00,10.166666030883787
2019-04-28 01:03:01.625000+00:00,12.5
2019-04-28 02:03:00.628000+00:00,13.833332061767578
2019-04-28 03:03:02.623000+00:00,10.75
2019-04-28 04:04:41.973000+00:00,5.000000476837158
2019-04-28 05:02:50.657000+00:00,6.499999523162842
2019-04-28 06:02:50.669000+00:00,6.749999523162842
2019-04-28 07:03:01.971000+00:00,7.166666507720947
2019-04-28 08:02:50.258000+00:00,6.5
2019-04-28 09:02:51.652000+00:00,3.8333330154418954
2019-04-28 10:02:51.654000+00:00,4.0
2019-04-28 11:02:51.660000+00:00,5.499999523162842
2019-04-28 12:02:51.656000+00:00,5.916666507720947
2019-04-28 13:02:51.654000+00:00,9.0
2019-04-28 14:02:51.660000+00:00,8.999999046325684
2019-04-28 15:03:01.968000+00:00,5.75
2019-04-28 16:03:01.974000+00:00,6.1666669845581055
2019-04-28 17:03:01.653000+00:00,5.749999523162842
2019-04-28 18:02:50.660000+00:00,6.0
2019-04-28 19:02:51.654000+00:00,8.166666030883789
2019-04-28 20:02:50.652000+00:00,6.083333492279053
2019-04-28 21:03:00.973000+00:00,6.75
2019-04-28 22:02:50.329000+00:00,9.25
2019-04-28 23:02:50.650000+00:00,10.75
2019-04-29 00:02:50.656000+00:00,7.916666507720947
2019-04-29 01:02:50.328000+00:00,7.5833330154418945
2019-04-29 02:02:50.662000+00:00,7.833333492279053
2019-04-29 03:02:50.650000+00:00,10.166666030883787
2019-04-29 04:04:40.954000+00:00,10.083333969116213
2019-04-29 05:02:50.657000+00:00,9.333333015441896
2019-04-29 06:02:50.660000+00:00,8.583333015441895
2019-04-29 08:03:00.987000+00:00,9.75
2019-04-29 09:02:50.655000+00:00,8.416666030883789
2019-04-29 10:02:50.651000+00:00,11.416666030883787
2019-04-29 11:02:50.650000+00:00,11.500000953674316
2019-04-29 12:02:50.513000+00:00,12.250000953674316
2019-04-29 13:02:50.511000+00:00,10.833333015441896
2019-04-29 14:02:50.916000+00:00,11.250000953674316
2019-04-29 15:02:49.917000+00:00,16.666667938232422
2019-04-29 16:02:49.917000+00:00,13.416666030883787
2019-04-29 17:02:50.342000+00:00,12.166666984558104
2019-04-29 18:02:50.916000+00:00,13.333333015441896
2019-04-29 19:02:49.915000+00:00,11.333333969116213
2019-04-29 20:02:50.229000+00:00,11.583333015441896
2019-04-29 21:03:01.696000+00:00,12.499999046325684
2019-04-29 22:02:50.932000+00:00,12.416666030883787
2019-04-29 23:02:50.346000+00:00,15.916666030883787
2019-04-30 00:02:50.932000+00:00,34.25
2019-04-30 01:03:01.264000+00:00,17.666667938232422
2019-04-30 02:02:49.961000+00:00,12.666666030883787
2019-04-30 03:02:49.950000+00:00,10.25
2019-04-30 04:04:40.981000+00:00,7.583332538604736
2019-04-30 05:02:50.673000+00:00,7.0
2019-04-30 06:02:50.683000+00:00,11.999999046325684
2019-04-30 07:02:50.648000+00:00,11.916666984558104
2019-04-30 08:02:50.653000+00:00,13.916666030883787
2019-04-30 09:24:03.963000+00:00,32.249996185302734
2019-04-30 10:02:50.659000+00:00,18.25
2019-04-30 11:03:00.977000+00:00,16.0
2019-04-30 12:02:50.660000+00:00,25.16666412353516
2019-04-30 13:02:50.655000+00:00,25.916667938232425
2019-04-30 14:02:50.666000+00:00,29.58333396911621
2019-04-30 15:02:50.767000+00:00,31.41666412353516
2019-04-30 16:02:51.620000+00:00,18.83333396911621
2019-04-30 17:02:50.532000+00:00,12.333333015441896
2019-04-30 18:02:50.705000+00:00,10.916666984558104
2019-04-30 19:02:50.672000+00:00,12.0
2019-04-30 20:02:50.651000+00:00,12.75
2019-04-30 21:02:50.654000+00:00,20.333335876464844
2019-04-30 22:02:50.656000+00:00,14.666666984558104
2019-04-30 23:02:50.654000+00:00,18.66666603088379
2019-05-01 00:02:50.655000+00:00,23.16666984558105
2019-05-01 01:02:50.654000+00:00,22.249998092651367
2019-05-01 02:02:50.663000+00:00,20.25
2019-05-01 03:02:50.655000+00:00,22.83333396911621
2019-05-01 04:04:40.966000+00:00,29.666667938232425
2019-05-01 05:02:50.655000+00:00,22.33333396911621
2019-05-01 06:02:50.653000+00:00,26.33333396911621
2019-05-01 07:02:50.658000+00:00,19.66666603088379
2019-05-01 08:02:50.658000+00:00,16.333332061767578
2019-05-01 09:02:50.653000+00:00,18.33333396911621
2019-05-01 10:02:50.652000+00:00,12.500001907348633
2019-05-01 11:02:50.652000+00:00,16.916667938232422
2019-05-01 12:02:50.653000+00:00,18.583332061767575
2019-05-01 13:02:50.651000+00:00,16.333332061767578
2019-05-01 14:02:50.665000+00:00,19.83333396911621
2019-05-01 15:02:50.652000+00:00,32.16666793823242
2019-05-01 16:02:50.651000+00:00,17.08333396911621
2019-05-01 17:02:50.653000+00:00,15.5
2019-05-01 18:02:50.652000+00:00,13.333333015441896
2019-05-01 20:03:00.966000+00:00,16.666667938232422
2019-05-01 21:02:50.649000+00:00,17.416667938232422
2019-05-01 22:02:50.517000+00:00,18.083332061767575
2019-05-01 23:02:50.517000+00:00,21.166667938232425
2019-05-02 00:02:50.653000+00:00,20.0
2019-05-02 01:02:50.646000+00:00,22.66666603088379
2019-05-02 02:02:50.653000+00:00,21.5
2019-05-02 03:02:50.655000+00:00,19.83333396911621
2019-05-02 04:03:10.993000+00:00,20.166667938232425
2019-05-02 05:02:50.665000+00:00,19.416667938232425
2019-05-02 06:02:50.652000+00:00,18.25
2019-05-02 07:03:00.884000+00:00,22.75
2019-05-02 08:02:50.551000+00:00,22.91666603088379
2019-05-02 09:02:50.552000+00:00,25.75
2019-05-02 10:02:50.653000+00:00,20.666667938232425
2019-05-02 11:02:50.655000+00:00,18.5
2019-05-02 12:02:50.654000+00:00,28.58333396911621
2019-05-02 13:02:50.662000+00:00,22.41666603088379
2019-05-02 14:02:50.552000+00:00,30.49999618530273
2019-05-02 15:02:50.642000+00:00,30.58333396911621
2019-05-02 16:02:50.642000+00:00,18.750001907348636
2019-05-02 17:02:50.593000+00:00,21.66666603088379
2019-05-02 18:02:50.653000+00:00,20.833332061767575
2019-05-02 19:03:01.140000+00:00,24.0
2019-05-02 20:03:00.984000+00:00,27.66666603088379
2019-05-02 21:02:50.701000+00:00,31.66666412353516
2019-05-02 22:02:50.651000+00:00,34.91666793823242
2019-05-02 23:02:50.653000+00:00,34.58333206176758
2019-05-03 00:02:50.653000+00:00,36.41666412353516
2019-05-03 01:02:50.652000+00:00,37.91666412353516
2019-05-03 02:02:50.663000+00:00,36.25000381469727
2019-05-03 03:02:50.660000+00:00,29.83333396911621
2019-05-03 04:04:41.965000+00:00,21.16666603088379
2019-05-03 05:02:50.653000+00:00,17.0
2019-05-03 06:02:50.269000+00:00,16.75
2019-05-03 07:02:50.657000+00:00,21.08333396911621
2019-05-03 08:02:50.652000+00:00,26.83333396911621
2019-05-03 09:02:51.657000+00:00,31.833332061767575
2019-05-03 10:02:51.652000+00:00,32.83333206176758
2019-05-03 11:02:51.652000+00:00,29.75
2019-05-03 12:02:50.368000+00:00,24.16666412353516
2019-05-03 13:02:50.451000+00:00,24.500001907348636
2019-05-03 14:02:50.675000+00:00,26.91666603088379
2019-05-03 15:03:01.983000+00:00,27.833332061767575
2019-05-03 16:02:50.720000+00:00,32.91666793823242
2019-05-03 17:02:51.665000+00:00,33.16666793823242
2019-05-03 18:02:51.659000+00:00,30.500001907348636
2019-05-03 19:02:51.677000+00:00,32.583335876464844
2019-05-03 20:02:51.640000+00:00,35.66666793823242
2019-05-03 21:03:03.624000+00:00,35.25
2019-05-03 22:02:50.659000+00:00,36.16666412353516
2019-05-03 23:02:51.656000+00:00,40.33333206176758
2019-05-04 00:02:50.653000+00:00,41.25000381469727
2019-05-04 01:03:01.974000+00:00,39.58333206176758
2019-05-04 02:02:50.663000+00:00,36.999996185302734
2019-05-04 03:02:50.657000+00:00,35.66667175292969
2019-05-04 04:04:41.323000+00:00,35.25
2019-05-04 05:02:50.100000+00:00,32.5
2019-05-04 06:02:50.900000+00:00,38.66666412353516
2019-05-04 07:02:50.800000+00:00,28.08333396911621
2019-05-04 08:02:50.160000+00:00,28.166667938232425
2019-05-04 09:02:50.100000+00:00,29.33333396911621
2019-05-04 10:02:50.900000+00:00,29.58333396911621
2019-05-04 11:02:50.160000+00:00,27.999998092651367
2019-05-04 12:02:50.900000+00:00,30.416667938232425
2019-05-04 13:02:50.100000+00:00,33.41666793823242
2019-05-04 14:02:50.120000+00:00,30.083332061767575
2019-05-04 15:02:50.140000+00:00,31.66666603088379
2019-05-04 16:02:50.900000+00:00,31.500001907348636
2019-05-04 17:02:50.100000+00:00,30.33333396911621
2019-05-04 18:02:50.900000+00:00,12.833333015441896
2019-05-04 19:02:50.110000+00:00,12.499999046325684
2019-05-04 20:02:50.800000+00:00,14.666666030883787
2019-05-04 21:02:50.900000+00:00,23.16666603088379
2019-05-04 22:02:50.100000+00:00,21.75
2019-05-04 23:02:50.100000+00:00,22.0
2019-05-05 00:02:50.100000+00:00,22.250001907348636
2019-05-05 01:02:50.100000+00:00,19.25
2019-05-05 02:03:02.599000+00:00,15.333333015441896
2019-05-05 03:02:50.100000+00:00,13.333333969116213
2019-05-05 04:04:41.116000+00:00,15.916666030883787
2019-05-05 05:02:49.803000+00:00,16.749998092651367
2019-05-05 06:02:50.801000+00:00,17.416667938232422
2019-05-05 07:03:01.136000+00:00,11.666666984558104
2019-05-05 08:02:49.802000+00:00,15.249999046325684
2019-05-05 09:02:50.802000+00:00,17.08333396911621
2019-05-05 10:02:50.802000+00:00,16.833332061767578
2019-05-05 11:02:50.802000+00:00,17.83333396911621
2019-05-05 12:02:50.802000+00:00,19.083332061767575
2019-05-05 13:02:50.802000+00:00,17.08333396911621
2019-05-05 14:02:50.802000+00:00,32.5
2019-05-05 15:02:50.803000+00:00,32.75
2019-05-05 16:02:50.804000+00:00,33.583335876464844
2019-05-05 17:02:50.802000+00:00,28.08333396911621
2019-05-05 18:02:50.802000+00:00,26.0
2019-05-05 19:02:50.803000+00:00,20.66666603088379
2019-05-05 20:02:51.675000+00:00,19.083332061767575
2019-05-05 21:02:50.502000+00:00,20.499998092651367
2019-05-05 22:03:00.988000+00:00,19.41666603088379
2019-05-05 23:02:50.397000+00:00,22.249998092651367
